14 9
14 9
2 2
3 3
4 3
4 4
4 4
9 16
5 28
4 4
4 4
5 29
5 30
26 11
1 1
1 1
4 4
4 4
1 1
1 1
22 22
3 3
1 1
2 2
2 2
1 1
1 1
0 0
1 1
3 3
2 2
1 1
1 1
3 3
4 4
2 2
2 2
2 2
2 2
2 2
3 2
1 1
1 1
59 59
10 10
10 10
3 3
4 4
4 4
4 4
4 5
3 3
3 3
4 4
5 29
5 28
6 6
7 7
6 6
20 20
22 22
24 24
10 10
12 12
14 14
16 16
18 18
60 60
53 53
37 37
51 51
39 39
38 38
49 49
41 41
46 46
48 48
44 44
44 44
49 49
49 49
55 55
54 54
47 47
40 40
35 35
54 54
39 39
40 40
47 47
41 41
36 36
38 38
41 41
49 49
38 38
47 47
43 43
56 56
37 37
31 31
47 47
49 49
48 48
46 46
51 51
44 44
45 45
51 51
45 45
49 49
44 44
42 42
36 36
3 3
3 3
3 3
3 3
3 3
3 3
3 3
3 3
3 3
3 3
3 3
3 3
3 3
3 3
3 3
3 3
3 3
3 3
3 3
3 3
4 4
4 4
4 4
4 4
3 3
3 3
3 3
3 3
16 12
12 11
8 8
19 19
17 17
2 2
0 0
9 9
6 6
1 1
1 1
6 6
2 2
3 3
6 6
3 3
0 0
1 1
1 1
1 1
1 1
2 2
4 4
22 21
3 3
2 2
2 2
2 2
0 0
2 2
2 2
2 2
0 0
3 3
1 1
2 2
1 1
1 1
1 1
1 1
2 2
2 2
2 2
1 1
2 2
2 2
1 1
2 2
1 1
1 1
1 1
2 2
1 1
2 2
2 2
1 1
2 2
2 2
1 1
2 2
1 1
1 1
2 2
1 1
2 2
2 2
6 6
6 6
6 6
6 6
5 5
5 5
5 5
5 5
6 6
6 6
6 6
6 6
5 5
5 5
5 5
5 5
4 4
4 4
4 4
4 4
6 6
6 6
6 6
6 6
4 4
4 4
4 4
4 4
6 6
6 6
6 6
6 6
12 12
17 17
12 12
18 18
14 14
18 18
14 14
21 21
13 13
18 18
13 13
19 19
7 7
7 7
7 7
7 7
6 6
9 9
6 6
9 9
7 7
7 7
7 7
7 7
6 6
9 9
6 6
9 9
5 5
5 5
5 5
5 5
7 7
10 10
7 7
10 10
5 5
5 5
5 5
5 5
7 7
10 10
7 7
10 10
9 9
13 13
9 9
15 15
11 11
13 13
11 11
15 15
12 12
14 14
12 12
22 22
10 10
14 14
10 10
16 16
16 16
22 22
16 16
25 25
12 12
14 14
12 12
16 16
8 8
9 9
11 11
12 12
10 10
11 11
12 12
13 13
9 9
10 10
13 13
14 14
11 11
12 12
14 14
15 15
4 4
4 4
4 4
4 4
3 3
3 3
3 3
3 3
4 4
4 4
4 4
4 4
3 3
3 3
3 3
3 3
3 3
3 3
3 3
3 3
4 4
4 4
4 4
4 4
3 3
3 3
3 3
3 3
4 4
4 4
4 4
4 4
13 13
14 14
13 13
15 15
14 14
16 16
14 14
17 17
13 13
14 14
13 13
15 15
14 14
16 16
14 14
17 17
5 5
5 5
5 5
5 5
3 3
3 3
3 3
3 3
5 5
5 5
5 5
5 5
3 3
3 3
3 3
3 3
3 3
3 3
3 3
3 3
4 4
4 4
4 4
4 4
3 3
3 3
3 3
3 3
4 4
4 4
4 4
4 4
8 8
8 8
10 10
10 10
8 8
8 8
8 8
8 8
8 8
8 8
9 9
9 9
8 8
8 8
8 8
8 8
8 8
8 8
8 8
8 8
9 9
9 9
9 9
9 9
8 8
8 8
8 8
8 8
9 9
9 9
9 9
9 9
15 15
1 1
8 8
1 1
1 1
1 1
2 2
1 1
1 1
1 1
1 1
1 1
2 2
2 2
3 3
2 2
2 2
2 2
2 2
1 1
1 1
2 2
3 3
2 2
1 1
1 1
3 3
1 1
2 2
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
2 2
2 2
